probe_id	requested_entrez	requested_symbol	module_memberships	mapping_rules	rescued_by_entrez	candidate_probe_count	platform_symbol	platform_entrez	platform_ilmn_gene	all_sample_mean_expression	all_sample_median_expression	all_sample_expression_variance	all_sample_expression_sd	all_sample_minimum_expression	all_sample_maximum_expression	primary_rule_top_median	primary_rule_median_tie	primary_rule_tie_count	variance_rule_top_variance	variance_rule_tie	variance_rule_tie_count
ILMN_1678095	27293	SMPDL3B	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	SMPDL3B	27293	SMPDL3B	5.89257706210959	5.907583891	0.0174981172394097	0.132280449195675	5.301279487	6.154299562	6.003757996	FALSE	1	0.0197977836524847	FALSE	1
ILMN_1789913	27293	SMPDL3B	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	SMPDL3B	27293	SMPDL3B	5.83950681769863	5.832699262	0.0197977836524847	0.140704597126337	5.513868393	6.278562912	6.003757996	FALSE	1	0.0197977836524847	TRUE	1
ILMN_1774733	8651	SOCS1	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	SOCS1	8651	SOCS1	7.28549841081507	7.0778340375	0.711148644428158	0.843296296937297	6.2605048	9.934736038	7.0778340375	TRUE	1	0.711148644428158	TRUE	1
ILMN_1676099	10417	SPON2	VIR_M1a;VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	SPON2	10417	SPON2	6.06458568667123	6.075691902	0.052633736996008	0.229420437180317	5.507041971	6.938778231	6.075691902	TRUE	1	0.052633736996008	TRUE	1
ILMN_1729987	6714	SRC	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	SRC	6714	SRC	7.29760272232877	7.22842478	0.293141079665609	0.541425045288459	6.302558638	8.816872894	7.22842478	TRUE	1	0.293141079665609	TRUE	1
ILMN_1778253	6714	SRC	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	SRC	6714	SRC	5.9721046915548	5.9796218475	0.0125821915883689	0.112170368584439	5.678450416	6.267818841	7.22842478	FALSE	1	0.293141079665609	FALSE	1
ILMN_1685898	6714	SRC	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	SRC	6714	SRC	5.83541016494521	5.8511910665	0.0189828215497096	0.137778160641335	5.392958694	6.173605143	7.22842478	FALSE	1	0.293141079665609	FALSE	1
ILMN_1691364	6772	STAT1	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	STAT1	6772	STAT1	11.094814229137	11.26050709	1.00168461984168	1.00084195547633	8.661701835	12.90193045	11.26050709	TRUE	1	1.10338545224032	FALSE	1
ILMN_1777325	6772	STAT1	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	STAT1	6772	STAT1	10.2067153110274	10.288928295	1.01141432525635	1.00569096906373	7.873437082	12.20131181	11.26050709	FALSE	1	1.10338545224032	FALSE	1
ILMN_1690105	6772	STAT1	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	STAT1	6772	STAT1	9.09738407606849	9.186810028	1.10338545224032	1.05042155929909	6.708558328	11.3662511	11.26050709	FALSE	1	1.10338545224032	TRUE	1
ILMN_1690921	6773	STAT2	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	STAT2	6773	STAT2	10.8708450278014	10.82075189	0.855719890402972	0.925051290687696	8.743067354	13.03327736	10.82075189	TRUE	1	0.855719890402972	TRUE	1
ILMN_1715069	10010	TANK	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	4	TANK	10010	TANK	8.75138145222603	8.769513781	0.300072563776839	0.547788794862435	7.312745812	10.89608933	8.769513781	TRUE	1	0.300072563776839	TRUE	1
ILMN_2292387	10010	TANK	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	4	TANK	10010	TANK	6.1962364964726	6.174717745	0.0355431441754238	0.188528894802425	5.583902277	6.872277801	8.769513781	FALSE	1	0.300072563776839	FALSE	1
ILMN_1793849	10010	TANK	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	4	TANK	10010	TANK	5.91772081091096	5.9271398535	0.0115649374696299	0.10754039924433	5.623350647	6.124373881	8.769513781	FALSE	1	0.300072563776839	FALSE	1
ILMN_2372773	10010	TANK	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	4	TANK	10010	TANK	5.74520015393836	5.753103467	0.015016915457924	0.122543524749062	5.427222665	6.039075634	8.769513781	FALSE	1	0.300072563776839	FALSE	1
ILMN_2314007	6938	TCF12	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	TCF12	6938	TCF12	6.90104813890411	6.872183425	0.0922325628346622	0.303698144272668	6.075977572	7.572784078	6.872183425	TRUE	1	0.0922325628346622	TRUE	1
ILMN_1669832	6938	TCF12	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	TCF12	6938	TCF12	6.70561735569178	6.6618055735	0.0618392907255213	0.248675070575081	6.187896425	7.351059999	6.872183425	FALSE	1	0.0922325628346622	FALSE	1
ILMN_1772614	6938	TCF12	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	TCF12	6938	TCF12	5.84801821828767	5.8599036405	0.0159900486255331	0.126451764026973	5.524692181	6.080441873	6.872183425	FALSE	1	0.0922325628346622	FALSE	1
ILMN_1676470	6932	TCF7	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	6	TCF7	6932	TCF7	7.04707728870548	7.0304102095	0.264675451873621	0.514466181467374	6.020661964	8.132313798	7.0304102095	TRUE	1	0.264675451873621	TRUE	1
ILMN_2367141	6932	TCF7	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	6	TCF7	6932	TCF7	6.85130506393836	6.796997885	0.201075040793874	0.448413916815563	5.996357611	7.904353243	7.0304102095	FALSE	1	0.264675451873621	FALSE	1
ILMN_1683986	6932	TCF7	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	6	TCF7	6932	TCF7	6.03180128810959	6.062290896	0.0231329201797704	0.152095102418751	5.52639205	6.35567672	7.0304102095	FALSE	1	0.264675451873621	FALSE	1
ILMN_1710746	6932	TCF7	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	6	TCF7	6932	TCF7	5.97218558668493	6.0124199655	0.0280759329700573	0.16755874483314	5.553295013	6.295242107	7.0304102095	FALSE	1	0.264675451873621	FALSE	1
ILMN_1677846	6932	TCF7	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	6	TCF7	6932	TCF7	5.88989320535617	5.885785401	0.0149308447309938	0.122191835778802	5.574240785	6.148724881	7.0304102095	FALSE	1	0.264675451873621	FALSE	1
ILMN_1707005	6932	TCF7	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	6	TCF7	6932	TCF7	5.84594943825343	5.843618025	0.0231142883213996	0.152033839395707	5.392714844	6.256301362	7.0304102095	FALSE	1	0.264675451873621	FALSE	1
ILMN_1784287	7049	TGFBR3	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	TGFBR3	7049	TGFBR3	7.41835219191781	7.308534761	0.678399177738227	0.823649912121787	6.166362252	9.735645711	7.308534761	TRUE	1	0.678399177738227	TRUE	1
ILMN_1651346	353376	TICAM2	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	TICAM2	353376	TICAM2	7.44204305714384	7.4223709065	0.137873064574844	0.371312623775229	6.619940407	8.63855574	7.4223709065	TRUE	1	0.137873064574844	TRUE	1
ILMN_1689578	7098	TLR3	VIR_M1a;VIR_M1b;VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	TLR3	7098	TLR3	6.00421644478082	6.01482211	0.0115609525633215	0.107521870162872	5.687910186	6.52122845	6.01482211	TRUE	1	0.0127424235648223	FALSE	1
ILMN_2155708	7098	TLR3	VIR_M1a;VIR_M1b;VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	TLR3	7098	TLR3	5.77134445735617	5.7660565905	0.0127424235648223	0.112882343902057	5.491654795	6.051105596	6.01482211	FALSE	1	0.0127424235648223	TRUE	1
ILMN_1677827	51284	TLR7	VIR_M1a;VIR_M1b;VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	TLR7	51284	TLR7	7.23247165105479	7.0698703315	0.465980632234464	0.682627740598391	6.13225858	10.01906208	7.0698703315	TRUE	1	0.465980632234464	TRUE	1
ILMN_2217809	84233	TMEM126A	BACT_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	TMEM126A	84233	TMEM126A	7.41665784206164	7.388407491	0.312699043206736	0.559194995691785	6.419826933	8.949087607	7.388407491	TRUE	1	0.312699043206736	TRUE	1
ILMN_2230998	25880	TMEM186	BACT_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	TMEM186	25880	TMEM186	6.16039197630822	6.171173766	0.00859308925276158	0.0926989172146125	5.654953694	6.415397539	6.171173766	TRUE	1	0.00859308925276158	TRUE	1
ILMN_2112256	7293	TNFRSF4	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	TNFRSF4	7293	TNFRSF4	6.56584108393151	6.474641828	0.132205209647686	0.363600343299736	5.959870331	7.700609818	6.474641828	TRUE	1	0.132205209647686	TRUE	1
ILMN_1710204	7293	TNFRSF4	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	TNFRSF4	7293	TNFRSF4	6.06635075409589	6.079551063	0.00688442439461911	0.0829724315337276	5.8052756	6.270815983	6.474641828	FALSE	1	0.132205209647686	FALSE	1
ILMN_1801307	8743	TNFSF10	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	TNFSF10	8743	TNFSF10	10.0135891043904	9.920512042	0.761158732866141	0.872444114465873	7.986782794	12.4897762	9.920512042	TRUE	1	0.761158732866141	TRUE	1
ILMN_2106380	9966	TNFSF15	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	TNFSF15	9966	TNFSF15	7.28965473686986	7.248703615	0.16440823496302	0.40547285354635	6.507556411	9.165848926	7.248703615	TRUE	1	0.16440823496302	TRUE	1
ILMN_1759501	9966	TNFSF15	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	TNFSF15	9966	TNFSF15	6.09429778968493	6.10350604	0.00734687769335078	0.0857139294009485	5.786611622	6.423942867	7.248703615	FALSE	1	0.16440823496302	FALSE	1
ILMN_2089875	7292	TNFSF4	VIR_M1a;VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	TNFSF4	7292	TNFSF4	6.45327864861644	6.4088773755	0.0783895860015631	0.279981402956631	5.988521518	7.462401053	6.4088773755	TRUE	1	0.0783895860015631	TRUE	1
ILMN_1746175	7292	TNFSF4	VIR_M1a;VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	TNFSF4	7292	TNFSF4	6.16323490340411	6.1489145775	0.0182674952773452	0.135157298276287	5.740368601	6.682199765	6.4088773755	FALSE	1	0.0783895860015631	FALSE	1
ILMN_1761778	944	TNFSF8	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	TNFSF8	944	TNFSF8	6.25674063984932	6.2494353265	0.0334606877999024	0.182922627905632	5.795763381	6.940830182	6.2494353265	TRUE	1	0.0334606877999024	TRUE	1
ILMN_1751464	8744	TNFSF9	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	TNFSF9	8744	TNFSF9	6.08478387671233	6.102096447	0.0110331930977985	0.105039007505776	5.70195849	6.403359449	6.102096447	TRUE	1	0.0110331930977985	TRUE	1
ILMN_1746426	9868	TOMM70	VIR_M1b	EXACT_ENTREZ_HISTORICAL_OR_ALTERNATE_SYMBOL	TRUE	1	TOMM70A	9868	TOMM70A	7.81611611572603	7.797408761	0.153176127482775	0.39137721891134	7.094667252	9.001901105	7.797408761	TRUE	1	0.153176127482775	TRUE	1
ILMN_1763104	9618	TRAF4	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	TRAF4	9618	TRAF4	6.07148088236301	6.1125833895	0.0102956408035127	0.101467437158493	5.741381136	6.261069275	6.1125833895	TRUE	1	0.0261599255190427	FALSE	1
ILMN_1745976	9618	TRAF4	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	TRAF4	9618	TRAF4	5.88809225506164	5.891256395	0.0261599255190427	0.161740302704807	5.462087728	6.36775608	6.1125833895	FALSE	1	0.0261599255190427	TRUE	1
ILMN_1676997	11277	TREX1	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	TREX1	11277	TREX1	5.96490941730822	5.967492194	0.0133182493268341	0.115404719690462	5.694900947	6.237154201	5.967492194	TRUE	1	0.0179355588967822	FALSE	1
ILMN_1770955	11277	TREX1	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	TREX1	11277	TREX1	5.92238613826712	5.9413217835	0.0179355588967822	0.133923705507211	5.449448009	6.280950496	5.967492194	FALSE	1	0.0179355588967822	TRUE	1
ILMN_1772689	9830	TRIM14	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	4	TRIM14	9830	TRIM14	6.37228612178082	6.217624595	0.2079338039582	0.455997592053072	5.741723788	8.620651906	6.217624595	TRUE	1	0.2079338039582	TRUE	1
ILMN_1713542	9830	TRIM14	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	4	TRIM14	9830	TRIM14	6.16306399734247	6.1474919425	0.0202355170480995	0.142251597699637	5.852809426	6.660087911	6.217624595	FALSE	1	0.2079338039582	FALSE	1
ILMN_1677542	9830	TRIM14	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	4	TRIM14	9830	TRIM14	6.03010381076712	6.0650474495	0.0196053520946564	0.140019113319062	5.510051802	6.318267002	6.217624595	FALSE	1	0.2079338039582	FALSE	1
ILMN_2383290	9830	TRIM14	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	4	TRIM14	9830	TRIM14	5.88527770106849	5.8852029775	0.0217884171578669	0.147609000937839	5.509226343	6.200418579	6.217624595	FALSE	1	0.2079338039582	FALSE	1
ILMN_1779252	10346	TRIM22	VIR_M1a;VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	TRIM22	10346	TRIM22	9.3109811214589	9.388353578	0.961498460101503	0.980560278668019	7.058867106	11.42041589	9.388353578	TRUE	1	0.961498460101503	TRUE	1
ILMN_1654737	22954	TRIM32	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	TRIM32	22954	TRIM32	6.33115546476712	6.3323380745	0.0295181059096118	0.171808340628771	5.893153221	6.830963413	6.3323380745	TRUE	1	0.0295181059096118	TRUE	1
ILMN_1671765	23087	TRIM35	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	TRIM35	23087	TRIM35	6.09470372309589	6.126852021	0.00952099217508411	0.0975755716103375	5.689662077	6.260331809	6.126852021	TRUE	1	0.00952099217508411	TRUE	1
ILMN_1740389	23087	TRIM35	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	TRIM35	23087	TRIM35	6.08152538558904	6.091681751	0.00599393907828816	0.0774205339576534	5.850600964	6.333540276	6.126852021	FALSE	1	0.00952099217508411	FALSE	1
ILMN_1697971	10475	TRIM38	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	TRIM38	10475	TRIM38	8.48044124163699	8.430250396	0.379807904954139	0.616285570944297	7.38886686	10.62623412	8.430250396	TRUE	1	0.379807904954139	TRUE	1
ILMN_1704972	85363	TRIM5	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	TRIM5	85363	TRIM5	7.32559481989041	7.207895336	0.421793302610785	0.64945615911375	6.225391818	9.658597702	7.207895336	TRUE	1	0.421793302610785	TRUE	1
ILMN_2404665	85363	TRIM5	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	TRIM5	85363	TRIM5	6.58715040836301	6.475023302	0.160607741271789	0.400758956570891	5.867190822	7.998341818	7.207895336	FALSE	1	0.421793302610785	FALSE	1
ILMN_1737599	85363	TRIM5	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	TRIM5	85363	TRIM5	6.11067691957534	6.108829541	0.0198122025381225	0.140755825947357	5.648106075	6.675127784	7.207895336	FALSE	1	0.421793302610785	FALSE	1
ILMN_1754130	84851	TRIM52	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	TRIM52	84851	TRIM52	7.14255693812329	7.1035892305	0.105498168015757	0.324804815259499	6.417361414	8.077061917	7.1035892305	TRUE	1	0.105498168015757	TRUE	1
ILMN_1656910	117854	TRIM6	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	TRIM6	117854	TRIM6	6.24535859008219	6.1550127505	0.105705350107858	0.325123592050559	5.67474114	7.286188383	6.1550127505	TRUE	1	0.105705350107858	TRUE	1
ILMN_1654786	117854	TRIM6	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	TRIM6	117854	TRIM6	5.73938103615754	5.7367712335	0.015563285801202	0.12475289896913	5.362142112	6.064338394	6.1550127505	FALSE	1	0.105705350107858	FALSE	1
ILMN_1782977	7311	UBA52	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	UBA52	7311	UBA52	13.6747407232192	13.693099075	0.0984694134070568	0.313798364251723	12.7650595	14.39490977	13.693099075	TRUE	1	0.145272703086937	FALSE	1
ILMN_2368576	7311	UBA52	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	UBA52	7311	UBA52	7.12979903460274	7.1129634275	0.145272703086937	0.381146563787392	6.297225187	8.024027401	13.693099075	FALSE	1	0.145272703086937	TRUE	1
ILMN_1769520	9246	UBE2L6	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	UBE2L6	9246	UBE2L6	11.5523875015822	11.66135486	0.83504461649195	0.91380775685696	9.4208499	13.24430797	11.66135486	TRUE	1	0.83504461649195	TRUE	1
ILMN_1703108	9246	UBE2L6	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	UBE2L6	9246	UBE2L6	8.17570106909589	8.0862596325	0.685907362205231	0.828195244012685	6.665405747	10.12051074	11.66135486	FALSE	1	0.83504461649195	FALSE	1
ILMN_2252495	9246	UBE2L6	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	UBE2L6	9246	UBE2L6	5.98922132363014	6.011746281	0.0156905215661563	0.125261812082359	5.581687216	6.314665046	11.66135486	FALSE	1	0.83504461649195	FALSE	1
ILMN_1798728	8725	URI1	VIR_M1a	EXACT_ENTREZ_HISTORICAL_OR_ALTERNATE_SYMBOL	TRUE	2	C19orf2	8725	C19ORF2	8.83264434868493	8.8939517965	0.337436782199155	0.580893090163031	7.372002467	9.928866098	8.8939517965	TRUE	1	0.337436782199155	TRUE	1
ILMN_2406892	8725	URI1	VIR_M1a	EXACT_ENTREZ_HISTORICAL_OR_ALTERNATE_SYMBOL	TRUE	2	C19orf2	8725	C19ORF2	6.82003866160274	6.825469094	0.0888039621580916	0.297999936506858	6.19633722	7.632874528	8.8939517965	FALSE	1	0.337436782199155	FALSE	1
ILMN_1700147	29802	VPREB3	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	VPREB3	29802	VPREB3	9.0277312905274	9.0352781175	0.859728431758329	0.927215418205677	6.82876792	11.65377862	9.0352781175	TRUE	1	0.859728431758329	TRUE	1
ILMN_2104106	9213	XPR1	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	XPR1	9213	XPR1	7.19604302958219	7.21955692	0.0738715132430291	0.271793144216386	6.124598012	7.997019504	7.21955692	TRUE	1	0.0738715132430291	TRUE	1
ILMN_1798030	9213	XPR1	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	XPR1	9213	XPR1	6.93749360366438	6.9588042965	0.0537408125520557	0.231820647380805	6.438225719	7.739987516	7.21955692	FALSE	1	0.0738715132430291	FALSE	1
ILMN_1765994	81030	ZBP1	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ZBP1	81030	ZBP1	9.33064382708904	9.167904955	1.65929562993849	1.28813649507282	6.922797592	12.3787495	9.167904955	TRUE	1	1.65929562993849	TRUE	1
ILMN_1750246	22890	ZBTB1	VIR_M1a;VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ZBTB1	22890	ZBTB1	5.92624272122603	5.9247083795	0.0124127715969747	0.111412618661329	5.637065397	6.252996702	5.9247083795	TRUE	1	0.0124127715969747	TRUE	1
ILMN_1766247	57621	ZBTB2	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ZBTB2	57621	ZBTB2	6.0679943119589	6.1025971885	0.0110277665588149	0.105013173263238	5.691835386	6.21744042	6.1025971885	TRUE	1	0.0110277665588149	TRUE	1
ILMN_1689456	26137	ZBTB20	VIR_M1b;VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ZBTB20	26137	ZBTB20	7.70597466889726	7.655431318	0.173037112181984	0.415977297676188	6.669596089	8.91782715	7.655431318	TRUE	1	0.173037112181984	TRUE	1
ILMN_2048982	7597	ZBTB25	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	ZBTB25	7597	ZBTB25	6.44372080184932	6.4357829815	0.052310886477183	0.228715732902621	5.863912668	7.052110921	6.4357829815	TRUE	1	0.052310886477183	TRUE	1
ILMN_1658728	7597	ZBTB25	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	ZBTB25	7597	ZBTB25	6.16905653960959	6.18204352	0.0107634712279035	0.103747150456788	5.804771548	6.40817331	6.4357829815	FALSE	1	0.052310886477183	FALSE	1
ILMN_1718668	57684	ZBTB26	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ZBTB26	57684	ZBTB26	5.9505793190137	5.959847581	0.0153015722379823	0.12369952400063	5.551132735	6.183445418	5.959847581	TRUE	1	0.0153015722379823	TRUE	1
ILMN_1673138	10009	ZBTB33	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ZBTB33	10009	ZBTB33	8.22820044604795	8.206867431	0.203495538377492	0.451104797555393	7.22830912	9.222228038	8.206867431	TRUE	1	0.203495538377492	TRUE	1
ILMN_1785960	84614	ZBTB37	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ZBTB37	84614	ZBTB37	5.84589285654795	5.844006355	0.0191978936815658	0.138556463875078	5.446661936	6.1508716	5.844006355	TRUE	1	0.0191978936815658	TRUE	1
ILMN_1681154	9880	ZBTB39	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ZBTB39	9880	ZBTB39	6.14734487126027	6.1540192095	0.00795855744951931	0.089210747387965	5.779947547	6.348094603	6.1540192095	TRUE	1	0.00795855744951931	TRUE	1
ILMN_2103388	166793	ZBTB49	VIR_M2	EXACT_ENTREZ_HISTORICAL_OR_ALTERNATE_SYMBOL	TRUE	1	ZNF509	166793	ZNF509	6.73336617515753	6.723584658	0.0582959384835747	0.241445518665339	6.148247844	7.414267276	6.723584658	TRUE	1	0.0582959384835747	TRUE	1
ILMN_1727218	10773	ZBTB6	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ZBTB6	10773	ZBTB6	6.13116877269178	6.1387836495	0.0109119209355692	0.104460140415228	5.721074094	6.753055492	6.1387836495	TRUE	1	0.0109119209355692	TRUE	1
ILMN_1667068	56829	ZC3HAV1	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	ZC3HAV1	56829	ZC3HAV1	9.15170794823973	9.1213707265	0.213854877400186	0.462444458719299	7.9443663	10.49148949	9.1213707265	TRUE	1	0.351814293323034	FALSE	1
ILMN_1729973	56829	ZC3HAV1	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	ZC3HAV1	56829	ZC3HAV1	7.65070498919863	7.548599832	0.351814293323034	0.593139354050154	6.435758459	9.913067797	9.1213707265	FALSE	1	0.351814293323034	TRUE	1
ILMN_1724837	56829	ZC3HAV1	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	ZC3HAV1	56829	ZC3HAV1	7.26736159515069	7.25465318	0.288046064532944	0.536699230978528	5.868959002	9.101862422	9.1213707265	FALSE	1	0.351814293323034	FALSE	1
ILMN_1786852	85364	ZCCHC3	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ZCCHC3	85364	ZCCHC3	6.50521200772603	6.485165339	0.0408880521432169	0.2022079428292	6.09238882	7.111301572	6.485165339	TRUE	1	0.0408880521432169	TRUE	1
ILMN_1754234	10771	ZMYND11	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	ZMYND11	10771	ZMYND11	8.3723909920548	8.3606609965	0.393042110212042	0.626930706068894	7.048509197	9.880049418	8.3606609965	TRUE	1	0.393042110212042	TRUE	1
